Voltage,SOP21n3-3_Fwd_Exp,SOP21n3-3_Rev_Exp,SOP21n3-3_Fwd_Fit,SOP21n3-3_Rev_Fit,SOP21n3-3_Fwd_Slope_Exp,SOP21n3-3_Rev_Slope_Exp,SOP21n3-3_Fwd_Slope_Fit,SOP21n3-3_Rev_Slope_Fit
0.05067723481057014,0.056025828014574015,0.05455578240226112,0.055419374,0.055388674,1.0867460500160582,1.0406184860251884,1.0559738,0.9996504
0.053218746614619034,0.0590858543957523,0.05740579476930444,0.05835833,0.058165472,1.084504297954819,1.0396111494125115,0.9900131,1.0689144
0.055887717666874046,0.062299344027195495,0.06039873798290249,0.061057717,0.061496947,1.0801449808303012,1.03764820212659,1.0030317,1.012445
0.05869054017056137,0.06567399323770863,0.06354178016173885,0.06437766,0.06422405,1.0760263280783882,1.0357858809263085,0.97198576,0.9596785
0.061633926904013835,0.0692178843343488,0.0668424489125063,0.06715114,0.067552775,1.0721334817103987,1.034018704908906,1.2250313,1.1617601
0.06472492729781917,0.07293950495960358,0.0703086493585742,0.07257771,0.07195757,1.0684526572715107,1.0323415226824437,1.236978,1.1133494
0.06797094431825264,0.07684776841935065,0.0739486830728109,0.07579302,0.07532938,1.0649710509448127,1.030749489619474,0.89579344,0.93263745
0.07137975219742994,0.08095203503028404,0.0777712679599056,0.0792278,0.07883459,1.0616767561859568,1.0292380469520452,0.9195798,1.0120747
0.07495951505264427,0.08526213453793416,0.08178555913580718,0.08293055,0.08317275,1.0585586887601934,1.027802902534603,1.1027377,1.173931
0.07871880643948095,0.08978838965897284,0.08600117085428727,0.08825672,0.08843272,1.0556065192040833,1.0264400131199203,1.1240488,1.1587881
0.08266662988553945,0.09454164080418802,0.09042819953314127,0.092574306,0.093160875,1.052810611861787,1.0251455680092292,1.0468042,1.0519589
0.08681244045394122,0.09953327204133851,0.09507724793517522,0.09777786,0.0980223,1.0501619697560542,1.0239159739528318,1.1020262,1.0738744
0.09116616738826805,0.10477523836007148,0.09995945056189275,0.10311704,0.10348489,1.04765218464755,1.0227478411895632,1.3701173,1.194531
0.09573823789316571,0.11028009430420106,0.1050865003206991,0.11180861,0.110178426,1.0512220938284784,1.0261150129525696,1.3136479,1.203184
0.10053960210756775,0.1161286128915371,0.11051909080011611,0.11726409,0.11641701,1.101344387338262,1.0645547906661577,1.0277244,1.156615
0.10558175933035029,0.12283102643385138,0.11662568187073051,0.12363947,0.123383395,1.1426873670588051,1.09647085610478,1.1840458,1.167139
0.11087678556122833,0.12986957242690175,0.12303852432515615,0.1316713,0.13050403,1.1349526540451365,1.091442117282707,1.2563878,1.1510704
0.11643736242285462,0.13726110823464008,0.12977297696325402,0.13981636,0.13809603,1.1276841236521449,1.0866962593891927,1.195749,1.2010792
0.12227680753338936,0.14502333663394615,0.13684516884339054,0.148018,0.14678238,1.1208488067343438,1.0822152848387105,1.1482067,1.237514
0.12840910640228315,0.15317484821289495,0.14427203791163826,0.15644465,0.1558762,1.11441657229879,1.077982550266512,1.1677628,1.2435361
0.13484894592566424,0.16173516589533737,0.15207137156826842,0.16593902,0.16577862,1.108359830601465,1.0739826438834186,1.0907129,0.86078143
0.14161174956155131,0.17072479169843113,0.1602618492686913,0.17406835,0.16957664,1.1026532729284888,1.0702012759948119,1.1443942,0.83277446
0.14871371426913693,0.180165255835107,0.16886308726087504,0.18560481,0.17985575,1.1718674422545234,1.1285164302172959,1.2674491,1.175763
0.1561718493006113,0.19147188722764416,0.17897649877904082,0.19705652,0.19025673,1.2519959723499454,1.1961023125920107,1.298204,1.2995975
0.1640040169384332,0.20365037271677822,0.18983365841117178,0.21074991,0.20424984,1.2524095894132543,1.1977421209950911,1.3477147,1.2766771
0.1722289752756139,0.2164396209032411,0.20123531498491068,0.22483988,0.21557741,1.2374892786321716,1.1865352402009481,1.3613862,1.1364329
0.18086642314147336,0.229870262120565,0.21320877554274986,0.2407859,0.22827801,1.2236086245765083,1.17605698083098,1.3461653,1.2489151
0.18993704728046604,0.24397446284280994,0.22578271660148477,0.25650156,0.24360515,1.210677571905535,1.1662498917703399,1.4066885,1.4427054
0.19946257189706987,0.2587860027234808,0.23898725283266042,0.276325,0.26289603,1.2748570956785361,1.234010288828971,1.1096452,1.4240336
0.20946581068539888,0.2763950201165012,0.25476537724001624,0.2859261,0.28003532,1.3386071774102923,1.3013788784137699,1.1078132,1.3277578
0.21997072146815086,0.2950096519767926,0.27144875129964374,0.30796835,0.29937693,1.3215459105125635,1.2872025126992401,1.4410195,1.3482493
0.23100246357575005,0.314557825431802,0.2889688125278274,0.32923207,0.31953475,1.3015532524370972,1.2697818293476129,1.48448,1.4602053
0.24258745810310908,0.3350863584855387,0.30736752158645264,0.35612428,0.34536803,1.3190586252147423,1.289202701482406,1.4039308,1.448239
0.2547534511883252,0.3579027665657864,0.3278283853698424,0.37772354,0.3681911,1.3902078901497976,1.3616173776311005,1.3058132,1.3564457
0.2675295804648633,0.38392412201583426,0.35118133974422394,0.40467203,0.39439896,1.4196808627498427,1.3928502203160615,1.468342,1.4075965
0.2809464448463801,0.411250473333965,0.3757054671201272,0.43609756,0.42257226,1.3917741813957587,1.3671899863570776,1.4534322,1.455196
0.2950361778113231,0.4399472673113335,0.4014595029439328,0.4665295,0.4547646,1.4314868676074477,1.4063589177430984,1.3319377,1.0980883
0.3098325243628233,0.4730963117043569,0.4311442925460557,0.49681607,0.47051507,1.4998308142874848,1.4730857011370615,1.5712056,1.2069168
0.32537092184819955,0.5095052113511739,0.4637169690427253,0.5440775,0.51178175,1.4969352988933542,1.471402817630329,1.7482622,1.6634661
0.34168858483163805,0.5477400521443593,0.4979231964250179,0.5895258,0.55370265,1.514469111120877,1.4896936511670456,1.6889187,1.624488
0.3588245942233194,0.5909065646032302,0.5365004986739152,0.64186794,0.59997225,1.5781134516974253,1.5527042376592632,1.5164618,1.5688868
0.37681999087845436,0.639219165911204,0.5796390935159356,0.68384504,0.64559436,1.5834416607318245,1.5591429793441067,1.5274911,1.571653
0.39571787389040264,0.6899546903910417,0.624941130156051,0.74536556,0.6997322,1.6214771000916017,1.5979462997845926,1.7081922,1.7775937
0.4155635038132851,0.7491489629704866,0.6777599821262841,0.80827993,0.76826954,1.6770646771387305,1.6538995598760695,1.7244085,1.7959915
0.4364044110613083,0.8130207513616722,0.7347431907238291,0.88239425,0.83419526,1.6865417065068151,1.6643030766937055,1.6069297,1.7463137
0.4582905097444192,0.8835925560695745,0.7976540407844627,0.94593626,0.9114608,1.7375465028187078,1.7148614074509978,1.5433735,1.6539948
0.48127421721292707,0.9637255586232826,0.869006692492514,1.0262694,0.9807724,1.7674113254452712,1.7445169531858369,1.7116425,1.5653776
0.505410579597402,1.0504446009095432,0.946155643704033,1.1184398,1.0623606,1.8130974493823215,1.7884588113045754,1.882699,1.7995969
0.5307574036445197,1.1508435823526888,1.0352346910971526,1.2339076,1.1696538,1.8593219130181398,1.833232825820693,1.9527022,1.8810022
0.5573753951646003,1.2600877117551943,1.1320909817314646,1.3539705,1.2770888,1.8942390433875704,1.8678012645537696,1.9313225,1.8501505
0.5853283044224232,1.3852495648853056,1.2428732528793371,1.4906323,1.4018294,1.9504294949977932,1.9267920876896103,1.9036293,1.7990711
0.6146830788195304,1.5251086611436608,1.367025671074436,1.6312482,1.5229577,1.9761339928001171,1.9594638651865215,1.9381449,1.8142922
0.6455100232336937,1.6808175099582583,1.505604295147527,1.8019735,1.6742058,2.0131756226828346,1.9979781051991563,1.3545854,1.6049789
0.6778829683995597,1.8572387072219998,1.6622550533340714,1.8624929,1.781989,2.0569475240642365,2.0283508563393795,1.422815,1.5986462
0.7118794477337447,2.0556442607027816,1.8362118421060347,2.0712044,1.9577482,2.1197786502099802,2.0607115578757593,2.1222942,1.934559
0.7475808830278771,2.2854181034699055,2.0336913560779104,2.292448,2.1534286,2.205597427539952,2.131740036157443,2.137908,1.9032383
0.7850727794543244,2.5509003436407607,2.262190223456632,2.5532389,2.3585825,2.260450701559682,2.188049380188583,2.2348464,2.0588982
0.8244449303516436,2.851298264165228,2.519328050470388,2.852911,2.6341517,2.2948127556223117,2.2165698459241057,2.3124304,2.2702963
0.865791632280217,3.1932357670355587,2.8102245226678235,3.2016788,2.945415,2.3383834680920597,2.2523944037565755,2.3249235,2.0924194
0.9092119108631357,3.584528590670998,3.1406481745024766,3.5818346,3.2327778,2.390398259107661,2.2916811907437467,2.2777417,2.1220622
0.9548097579532168,4.034885295022818,3.516781690408255,4.0011945,3.62528,2.4476843605573926,2.3332809789612696,1.932668,1.937483
1.0026943806941764,4.554776952088928,3.946315594117472,4.327635,3.9077392,2.5070544045732,2.375694970705755,2.0940943,1.9423138
1.052980463072456,5.156911652509012,4.437319260048346,4.911294,4.384263,2.567319848814691,2.4164812108490903,2.6525533,2.1347094
1.1057884405861251,5.855811696240718,4.999201446497452,5.610393,4.8156857,2.6267070783757944,2.4528141815618163,2.7168283,2.2317672
1.1612447886886912,6.668587324831817,5.6412296212237685,6.4072337,5.4544935,2.6855971264430636,2.484265648690158,2.465303,2.4919639
1.219482325698642,7.616128892454031,6.375151861114442,7.141299,6.145755,2.7410960538999234,2.511792993393879,2.461639,2.4631395
1.2806405309001943,8.720470590813745,7.21329480989018,8.152649,6.941389,2.793317666890964,2.5332172320330955,2.8106484,2.563664
1.344865878597094,10.010596671671584,8.168852296106156,9.402417,7.898412,2.8669250168520897,2.563930752241969,2.9856014,2.6654162
1.4123121889195385,11.545006130435231,9.270637985166857,10.919359,9.010228,2.955168011979662,2.596473932158606,2.7321076,2.6400416
1.483140996224401,13.367950939706375,10.53222628730109,12.284671,10.227058,3.0420524863146206,2.618242148295618,2.7373111,2.721642
1.5575219359710768,15.548623163922576,11.978266875653398,14.2738905,11.760208,3.1258096446727386,2.6497025267998247,3.2205026,2.7477963
1.6356331509995246,18.151920580181127,13.650285003883173,16.836277,13.382635,3.2666524197382643,2.689702919710676,3.4080064,2.574539
1.71766171818354,21.406022803279832,15.585318354929568,19.92482,15.130102,3.44818587371455,2.7186056445349536,3.4512136,2.9692695
1.8038040964810995,25.43796872616138,17.811146588123723,23.601229,17.895582,3.624711013348385,2.760089589781952,3.4039333,3.2414923
1.8942665974548556,30.521000085746746,20.41874512488276,27.801828,20.778608,3.818011897545638,2.826869841230561,3.7151535,3.0215
1.989265879389688,36.962485121885706,23.487870311816238,33.950134,24.053043,4.1283239336141335,2.9025082624847762,3.7910047,3.0513377
2.089029466190719,45.71585330020703,27.12662135835136,40.290646,28.00973,4.155270997796208,2.9934424283493613,3.8224404,3.595179
2.1937962923045675,55.51042809680832,31.48294239087089,49.35242,34.196186,4.173392619542703,3.1026445027862266,4.0567374,3.5226798
2.3038172749689143,68.77814779461934,36.75097338799491,59.92798,39.53985,4.499456634845728,3.229284806795519,4.2602615,3.281737
2.41935591516094,86.22179751234383,43.18481935562648,74.883194,47.14795,4.635488741996916,3.36421433881069,4.2862206,3.4410403
2.5406889286838985,108.26169138548455,51.0810259633141,91.16094,55.372116,4.535349101844616,3.5010902628432206,4.359714,3.4231884
2.668106908903286,134.3956223525136,60.83304749347593,114.73271,65.911354,4.540300875162721,3.6228507359789646,4.4599457,3.4660838
2.801915022719862,168.83144032902317,72.81876677118484,141.04965,77.73413,4.655866881875269,3.7387862488184425,4.6380367,3.720474
2.942433741446385,211.97058388412682,87.71036989593581,180.64249,94.862206,5.205764203290784,3.842305247753643,4.5932508,3.6519895
3.0899996083385135,281.0064834946741,106.06072825779685,221.10628,111.13067,5.241122548256321,3.914407401848017,5.4420757,4.156268
3.2449660446181188,354.0311395457805,128.65504442891626,307.69965,142.47841,4.144782990368874,3.9622706413198543,5.430246,4.1560535
3.4077041959194334,421.5838615364088,156.30210787824532,376.18832,166.90933,4.040987411595637,3.9873144099833766,4.16993,3.4296587
3.578603821185289,525.771969125838,190.06471384939596,462.76813,199.30646,4.34138870445085,3.981976385300598,4.1509085,3.5213547
3.758074226142346,644.7747752640702,230.78768317275097,564.7202,235.58649,4.163919712773776,3.9514068696894,4.375266,3.7588089
3.946545243591004,790.2753627233919,279.8014612660812,710.1129,287.92792,4.17760535626951,3.909065437085893,4.2575526,3.8160286
4.144468262857783,970.444583277952,338.3463158567702,856.63153,342.25107,4.154267811800068,3.8537065482939923,3.891412,3.194095
4.3523173108757325,1186.7226126593848,407.9865614805962,1039.264,393.5898,4.073004137667297,3.7938334182271802,4.001876,3.1960437
4.570590187482051,1445.7311136737064,490.47007671337207,1267.324,467.93738,4.024019747626511,3.7334803611085547,3.230247,2.771612
4.799809657651974,1759.4786397967746,587.9382410369027,1425.6818,516.2345,4.013624393502866,3.7041306139310297,2.4061537,2.0073304
